word,clue,length
"САЖА","Чорний слід диму",4
"САЙТ","Адреса в інтернеті",4
"САЛО","Український продукт зі свинячого жиру",4
"САНИ","Зимовий транспорт без коліс, що ковзає по снігу",4
"СЕЙФ","Залізна шафа з секретом",4
"СЕЛО","Малий населений пункт у сільській місцевості",4
"СЕЛО","Невеликий населений пункт у сільській місцевості",4
"СЕНА","Паризька ріка",4
"СІЛЬ","Білий кристалічний продукт для їжі",4
"СКІФ","Степовик, що лишив по собі золото й кургани",4
"СЛОН","Найбільша сухопутна тварина з хоботом",4
"СЛУЧ","Річка Полісся, притока Горині",4
"СНІГ","Білі осадки взимку",4
"СНІП","Зв'язаний пучок зжатих стебел",4
"СОВА","Птах, що працює в нічну зміну",4
"СОЛО","Виступ без підтримки",4
"СОУС","Рідка добавка, що рятує страву",4
"СОЮЗ","Об'єднання держав чи політичних сил",4
"СПАМ","Листи, яких ніхто не просив",4
"СТАВ","Штучна водойма, менша за озеро",4
"СТЕП","Море трави без жодної краплі води",4
"СТЕП","Безлісий рівнинний простір, вкритий травою",4
"СТИР","Річка Волині, на якій стоїть Луцьк",4
"СТІЛ","Меблі для їжі чи роботи",4
"СУЛА","Ліва притока Дніпра на Полтавщині",4
"СУМИ","Обласний центр на Псьолі",4
"СУМО","Боротьба важковаговиків Японії",4
"СУШІ","Японія на рисовій подушці",4
"СХІД","Сторона світу, де сходить сонце",4
"ТАТО","Батько у розмовній формі",4
"ТАЦЯ","Платформа офіціанта",4
"ТЕЛЯ","Дитина корови",4
"ТЕМП","Швидкість музики чи життя",4
"ТИБР","Ріка Вічного міста",4
"ТИГР","Смугастий хижак родом з Азії",4
"ТИСА","Гірська річка Закарпаття",4
"ТИСК","Те, що міряють манжетою",4
"ТОГА","Верхній одяг вільного громадянина Стародавнього Риму",4
"ТОРТ","Багатошаровий святковий десерт",4
"ТОСТ","Промова з келихом",4
"ТРАП","Сходи до літака",4
"ТРОН","Крісло з найвищою конкуренцією",4
"ТРОН","Крісло монарха як символ влади",4
"ТРОН","Крісло монарха як символ влади",4
"ТРОЯ","Місто, яке погубив дерев'яний кінь",4
"ТРОЯ","Місто, здобуте греками завдяки дерев'яному коню",4
"ТРЮМ","Черево корабля",4
"ТУРА","Шахова фігура-фортеця",4
"УДАВ","Змій, що обіймає до смерті",4
"УДАЙ","Річка Чернігівщини, на якій стоять Прилуки",4
"УЛОВ","Результат риболовлі",4
"УРАН","Сьома планета або радіоактивний елемент",4
"УРОК","Навчальне заняття у школі",4
"ФАЙЛ","Цифровий документ",4
"ФЛОТ","Сукупність військових кораблів держави",4
"ХАОС","Стан Всесвіту до порядку — і робочого столу після",4
"ХАТА","Сільський будинок",4
"ХЕТИ","Давній народ Малої Азії, суперник Єгипту",4
"ХЛІБ","Основний продукт з випеченого тіста",4
"ХОКУ","Вірш на три рядки",4
"ХРАМ","Споруда для релігійних обрядів",4
"ХРАП","Нічна музика, що дратує сусіда",4
"ХРІН","Корінь, від якого сльози",4
"ХРОМ","Метал, що робить бампери дзеркальними",4
"ХРУЩ","Травневий жук із поезії Шевченка",4
"ХУСТ","Місто на Закарпатті над Тисою",4
"ЦВЯХ","Металевий стрижень для забивання молотком",4
"ЦИНК","Метал, що рятує залізо від іржі",4
"ЦИРК","Шатро з ареною",4
"ЧУМА","Хвороба, що вбила третину населення середньовічної Європи",4
"ШАРФ","Довгий виріб для зігрівання шиї",4
"ШАФА","Меблі для зберігання одягу",4
"ШАХИ","Настільна гра на 64 клітинках",4
"ШИФР","Ключ до сейфа чи послання",4
"ШОВК","Тканина, заради якої проклали давній торговий шлях",4
"ЩУКА","Зубаста хижачка ставків",4
"ЯГНЯ","Дитина вівці",4
"ЯДРО","Куля штовхальника або серце атома",4
"ЯЙЛА","Кримське гірське пасовище, безлісе нагір'я",4
"ЯЙЦЕ","Продукт птахівництва в скорлупі",4
"ЯКІР","Залізний аргумент проти дрейфу",4
"ЯЛТА","Курортне місто південного берега Криму",4
"ЯСЕН","Дерево, з якого робили списи",4
"ЯХТА","Приватне парусне чи моторне судно",4
"АВАНС","Зарплата, що прийшла раніше",5
"АВТОР","Творець літературного твору",5
"АГЕНТ","007 за професією",5
"АЙДАР","Річка Луганщини, притока Сіверського Дінця",5
"АКОРД","Кілька нот, що дійшли згоди",5
"АКТОР","Виконавець ролі в театрі чи кіно",5
"АКУЛА","Риба з найгіршою репутацією",5
"АКЦІЯ","Частка компанії або розпродаж",5
"АЛІБІ","Доказ, що ти був деінде",5
"АЛЬПИ","Гори, через які Ганнібал переганяв слонів",5
"АНГАР","Гараж для літаків",5
"АРБУЗ","Великий зелений плід з червоною соковитою серединою",5
"АРЕНА","Кругла сцена цирку",5
"АРЕНА","Місце публічних боїв і видовищ у Римі",5
"АРМІЯ","Збройні сили держави",5
"АРМІЯ","Збройні сили держави",5
"АРХІВ","Сховище старих паперів",5
"АРХІВ","Місце зберігання давніх документів",5
"АРХІВ","Місце зберігання документів минулого",5
"АТЛАС","Збірка географічних карт",5
"АФИНИ","Карпатська назва чорниць",5
"АФІНИ","Місто, назване на честь богині мудрості",5
"АФІНИ","Батьківщина демократії в Стародавній Греції",5
"АФІША","Паперовий анонс вистави",5
"БАБКА","Комаха-вертоліт над ставком",5
"БАГАЖ","Те, що звикло губитися в аеропортах",5
"БАГЕТ","Довгий французький хліб",5
"БАЗАР","Місце, де ціна — лише початок розмови",5
"БАЙКА","Історія, де звірі повчають людей",5
"БАЛЕТ","Театр, де говорять ногами",5
"БАЛКА","Пологий яр, порослий травою",5
"БАНАН","Жовтий довгий тропічний плід",5
"БЕРЕГ","Смуга суходолу біля води",5
"БИТВА","Велике збройне зіткнення військ",5
"БІЗОН","Кошлатий бик прерій",5
"БІЛКА","Пухнастий гризун, що живе на деревах",5
"БІРЖА","Ринок, де торгують повітрям і статками",5
"БОБЕР","Інженер-гідробудівельник із зубами",5
"БОКАЛ","Посудина для вина на ніжці",5
"БРЕНД","Ім'я, за яке доплачують",5
"БУДЯК","Колючий бур'ян, улюбленець віслюків",5
"БУРЯК","Темно-червоний коренеплід для борщу",5
"ВАГОН","Дім на колесах у складі потяга",5
"ВАЛЕТ","Молодший придворний у колоді",5
"ВАЛЬС","Танець на рахунок три",5
"ВАННА","Кімната для купання",5
"ВАРАН","Найбільша ящірка планети",5
"ВАСАЛ","Феодал на службі в сеньйора",5
"ВАСАЛ","Феодал, підвладний вищому сеньйору",5
"ВАТРА","Карпатське вогнище",5
"ВАФЛЯ","Хрустке печиво з візерунком",5
"ВЕРБА","Дерево, що плаче над водою",5
"ВЕСЛО","Двигун човна на м'язовій тязі",5
"ВЕСНА","Пора року, коли все розквітає",5
"ВЕЧІР","Частина доби перед ніччю",5
"ВИДРА","Річкова мисливиця з цінним хутром",5
"ВИЛКА","Прибор із зубцями для їжі",5
"ВИРОК","Фінал судової драми",5
"ВИТІК","Місце, де річка бере свій початок",5
"ВИШНЯ","Дерево з дрібними червоними кісточковими плодами",5
"ВІВЦЯ","Тварина, з якої стрижуть вовну",5
"ВІДРО","Ємність з ручкою для води",5
"ВІЗИР","Права рука султана",5
"ВІЙНА","Збройний конфлікт між державами чи народами",5
"ВІКНО","Отвір у стіні для світла",5
"ВІРУС","Зараза комп'ютерна або грипозна",5
"ВІСІМ","Число після семи",5
"ВІСЛА","Найбільша річка сусідньої Польщі",5
"ВІТЕР","Рух повітряних мас",5
"ВОДІЙ","Той, хто керує транспортом",5
"ВОЛГА","Ріка, оспівана бурлаками",5
"ВОРОН","Птах Едгара По",5
"ВУГОР","Риба, схожа на змію",5
"ВУДКА","Знаряддя терплячих",5
"ВУЛИК","Багатоквартирник для бджіл",5
"ГАДЯЧ","Давнє місто на Полтавщині",5
"ГАДЯЧ","Місто, де уклали договір про Велике князівство Руське",5
"ГАМАК","Ліжко між двома деревами",5
"ГАНДІ","Лідер ненасильницького руху за незалежність Індії",5
"ГАНОК","Невеликий приступок перед входом у будинок",5
"ГАРАЖ","Приміщення для зберігання автомобіля",5
"ГАЧОК","Головний обманщик риби",5
"ГВИНТ","Металевий крепіж зі спіральною різьбою",5
"ГЕЙША","Японська майстриня бесіди й чаю",5
"ГЕЙША","Японська жінка-виконавиця традиційних мистецтв",5
"ГЕКОН","Ящірка, що ходить по стелі",5
"ГЕЛІЙ","Газ, що робить голос мультяшним",5
"ГЕНІЙ","Один відсоток натхнення, решта — піт",5
"ГЕРОЙ","Персонаж твору чи людина великої мужності",5
"ГЕРОЙ","Людина, що здійснила визначний подвиг",5
"ГЕТТО","Ізольований квартал для примусового проживання",5
"ГИРЛО","Місце, де річка впадає в море чи іншу річку",5
"ГІЄНА","Хижачка, що сміється",5
"ГОЛКА","Тонкий гострий інструмент для шиття",5
"ГОМЕР","Легендарний автор Іліади й Одіссеї",5
"ГОПАК","Танець із присядками й шароварами",5
"ГОРІХ","Плід у твердій шкаралупі",5
"ГРОЗА","Небесна артилерія",5
"ГРОШІ","Засіб оплати товарів і послуг",5
"ГРУША","Солодкий соковитий плід дерева",5
"ГУЛАГ","Система радянських таборів примусової праці",5
"ГУННИ","Кочовий народ, що прогнав готів у межі імперії",5
"ГУСКА","Велика домашня водоплавна птиця",5
"ГУЦУЛ","Горянин із Карпат",5
"ДАРІЙ","Перський цар, що воював з греками при Марафоні",5
"ДВЕРІ","Отвір у стіні для входу й виходу",5
"ДЕБЮТ","Початок партії або кар'єри",5
"ДЕРУН","Млинець із тертої картоплі",5
"ДЕСНА","Ліва притока Дніпра, що тече через Чернігів",5
"ДИМАР","Труба, якою тікає дим",5
"ДІЄТА","Подвиг, що починається з понеділка",5
"ДОЛАР","Валюта з президентами",5
"ДОСЬЄ","Папка з чужим життям",5
"ДОЧКА","Особа жіночої статі стосовно батьків",5
"ДОШКА","Поверхня для писання крейдою",5
"ДУНАЙ","Найбільша річка Європи, гирло якої в Україні",5
"ДУПЛО","Квартира білки в стовбурі",5
"ЕКЛЕР","Тістечко-блискавка з кремом",5
"ЕКРАН","Поверхня для показу зображення",5
"ЕЛЬБА","Острів, куди вислали Наполеона першого разу",5
"ЕПОХА","Час, який називають іменем після його кінця",5
"ЕПОХА","Тривалий період в історії з певними ознаками",5
"ЕСКІЗ","Чернетка художника",5
"ЕТНОС","Історично сформована спільнота людей з єдиною культурою",5
"ЖЕТОН","Гроші казино, що не дзвенять",5
"ЖИВІТ","Передня частина тулуба нижче грудей",5
"ЖУПАН","Верхній одяг козацької старшини",5
"ЗАЄЦЬ","Швидкий вухатий лісовий гризун",5
"ЗАКОН","Те, що суворе, але воно закон",5
"ЗАКОН","Обов'язкове для виконання правило, ухвалене владою",5
"ЗАМОК","Пристрій для запирання дверей",5
"ЗАМОК","Укріплена резиденція середньовічного феодала",5
"ЗАХІД","Сторона світу, де сідає сонце",5
"ЗБРОЯ","Знаряддя для ведення війни",5
"ЗБРУЧ","Річка, що колись була кордоном між імперіями",5
"ЗЕБРА","Кінь у тільняшці або перехід",5
"ЗЕФІР","Солодкість, названа іменем вітру",5
"ЗІЛЛЯ","Трав'яний засіб чаклунки",5
"ЗІРКА","Небесне світило, що мерехтить уночі",5
"ЗЛИВА","Дощ, що не жартує",5
"ЗЛУКА","Об'єднання УНР і ЗУНР в один акт 1919 року",5
"ЗОШИТ","Папір у зшитому вигляді для писання",5
"ІКОНА","Священне зображення в православній традиції",5
"ІМБИР","Пекучий корінь проти застуди",5
"ІНГУЛ","Річка, що впадає в Південний Буг у Миколаєві",5
"ІНДИК","Велика домашня птиця з червоним наростом",5
"ІНДІЯ","Батьківщина буддизму та однієї з найдавніших цивілізацій",5
"ІСКРА","Мала винуватиця великих пожеж",5
"ІСПИТ","Перевірка знань для оцінки",5
"КАБАН","Дикий предок домашньої свині",5
"КАГУЛ","Озеро на південному заході Одеської області",5
"КАЖАН","Ссавець, що літає вухами",5
"КАЗКА","Вигадана оповідь з чарівним сюжетом",5
"КАКАО","Напій, з якого починається шоколад",5
"КАЛАЧ","Плетений святковий хліб",5
"КАЛУШ","Хімічне місто на Івано-Франківщині",5
"КАНАЛ","Штучне водне русло",5
"КАНІВ","Місто над Дніпром, місце поховання Шевченка",5
"КАНОЕ","Індіанський човен",5
"КАСИР","Працівник, що приймає оплату на касі",5
"КАТЕТ","Той, хто тримає прямий кут разом із братом",5
"КВАНТ","Найменша порція енергії",5
"КЕЛИХ","Скляна ніжка зі святом нагорі",5
"КЕФІР","Кисломолочний напій",5
"КИЛИМ","У казках — літальний апарат",5
"КИТАЙ","Країна з найдовшим оборонним муром світу",5
"КЛОУН","Головний у цирку по сміху",5
"КНИГА","Друковане видання зі сторінок",5
"КНЯЗЬ","Правитель удільної землі за часів Русі",5
"КОАЛА","Австралійський ведмедик на евкаліпті",5
"КОБЗА","Струнний інструмент сліпих співців",5
"КОБЗА","Давній щипковий інструмент, попередник бандури",5
"КОБРА","Змія з капюшоном",5
"КОЗАК","Вільна людина з Січі",5
"КОЗАК","Вільний воїн-степовик доби Гетьманщини",5
"КОЗИР","Масть, що б'є всі інші",5
"КОЛІР","Візуальна властивість предмета - червоний, синій тощо",5
"КОЛОС","Гігантська статуя на острові Родос",5
"КОМИН","Домашня труба для диму",5
"КОМІК","Актор, якому платять за сміх",5
"КОНИК","Стрибунець у траві",5
"КОНУС","Форма морозива-ріжка",5
"КОРАЛ","Будівельник рифів",5
"КОРОП","Домашня риба ставкового господарства",5
"КОСІВ","Гуцульське місто, відоме різьбярством і кераамікою",5
"КРИЛО","Орган для льоту у птахів",5
"КРУТИ","Місце бою студентів проти більшовиків 1918 року",5
"КУБОК","Трофей переможця змагань",5
"КУРКА","Домашня птиця, що несе яйця",5
"КУХАР","Майстер приготування їжі",5
"КУХНЯ","Кімната для приготування їжі",5
"ЛАВРА","Найголовніший, найбільший монастир",5
"ЛАЗЕР","Промінь, що ріже метал і розважає котів",5
"ЛАМПА","Пристрій для освітлення",5
"ЛЕМУР","Великоокий примат Мадагаскару",5
"ЛЕНІН","Керівник більшовицької революції 1917 року",5
"ЛИМАН","Затока в гирлі річки, відділена косою від моря",5
"ЛИМОН","Кислий жовтий цитрус",5
"ЛИТВА","Велике князівство, що приєднало руські землі",5
"ЛИЦАР","Вершник у консервній банці",5
"ЛИЦАР","Кінний воїн-дворянин середньовічної Європи",5
"ЛІКАР","Фахівець, що лікує людей",5
"ЛІТАК","Літальний транспорт з крилами",5
"ЛОЖКА","Прибор для рідкої їжі",5
"ЛУЦЬК","Обласний центр Волині над Стиром",5
"ЛЬВІВ","Найбільше місто західної частини України",5
"ЛЬВІВ","Найбільше місто західної частини України",5
"ЛЮТЕР","Ченець, що прибив тези до дверей і почав реформацію",5
"ЛЮТИЙ","Найкоротший місяць року",5
"МАВКА","Лісова душа з «Лісової пісні»",5
"МАГМА","Розплавлене нутро планети",5
"МАЛЯР","Майстер ремонту, що фарбує стіни",5
"МАРКА","Наклейка на конверт для оплати пошти",5
"МАРКС","Автор Капіталу, засновник наукового комунізму",5
"МАСКА","Обличчя напрокат",5
"МАСЛО","Молочний жир для бутербродів",5
"МЕРЛА","Невелика річка на Харківщині",5
"МЕТРО","Підземний швидкісний міський транспорт",5
